"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Rede geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"4302055";"Benjamin Constant do Sul (RS)";"Total";"Total";"55,23"
"4302105";"Bento Gonçalves (RS)";"Total";"Total";"93,76"
"4302154";"Boa Vista das Missões (RS)";"Total";"Total";"89,62"
"4302204";"Boa Vista do Buricá (RS)";"Total";"Total";"97,53"
"4302220";"Boa Vista do Cadeado (RS)";"Total";"Total";"64,69"
"4302238";"Boa Vista do Incra (RS)";"Total";"Total";"76,83"
"4302253";"Boa Vista do Sul (RS)";"Total";"Total";"74,10"
"4302303";"Bom Jesus (RS)";"Total";"Total";"72,64"
"4302352";"Bom Princípio (RS)";"Total";"Total";"78,85"
"4302378";"Bom Progresso (RS)";"Total";"Total";"56,14"
"4302402";"Bom Retiro do Sul (RS)";"Total";"Total";"90,29"
"4302451";"Boqueirão do Leão (RS)";"Total";"Total";"44,43"
"4302501";"Bossoroca (RS)";"Total";"Total";"76,66"
"4302584";"Bozano (RS)";"Total";"Total";"75,64"
"4302600";"Braga (RS)";"Total";"Total";"68,79"
"4302659";"Brochier (RS)";"Total";"Total";"86,23"
"4302709";"Butiá (RS)";"Total";"Total";"95,98"
"4302808";"Caçapava do Sul (RS)";"Total";"Total";"76,26"
"4302907";"Cacequi (RS)";"Total";"Total";"83,77"
"4303004";"Cachoeira do Sul (RS)";"Total";"Total";"85,24"
"4303103";"Cachoeirinha (RS)";"Total";"Total";"85,56"
"4303202";"Cacique Doble (RS)";"Total";"Total";"67,38"
"4303301";"Caibaté (RS)";"Total";"Total";"97,27"
"4303400";"Caiçara (RS)";"Total";"Total";"53,73"
"4303509";"Camaquã (RS)";"Total";"Total";"78,65"
"4303558";"Camargo (RS)";"Total";"Total";"94,97"
"4303608";"Cambará do Sul (RS)";"Total";"Total";"63,46"
"4303673";"Campestre da Serra (RS)";"Total";"Total";"40,42"
"4303707";"Campina das Missões (RS)";"Total";"Total";"96,18"
"4303806";"Campinas do Sul (RS)";"Total";"Total";"89,00"
"4303905";"Campo Bom (RS)";"Total";"Total";"73,92"
"4304002";"Campo Novo (RS)";"Total";"Total";"87,42"
"4304101";"Campos Borges (RS)";"Total";"Total";"60,10"
"4304200";"Candelária (RS)";"Total";"Total";"58,87"
"4304309";"Cândido Godói (RS)";"Total";"Total";"94,49"
"4304358";"Candiota (RS)";"Total";"Total";"74,00"
"4304408";"Canela (RS)";"Total";"Total";"94,95"
"4304507";"Canguçu (RS)";"Total";"Total";"38,60"
"4304606";"Canoas (RS)";"Total";"Total";"96,78"
"4304614";"Canudos do Vale (RS)";"Total";"Total";"52,67"
"4304622";"Capão Bonito do Sul (RS)";"Total";"Total";"33,93"
"4304630";"Capão da Canoa (RS)";"Total";"Total";"89,53"
"4304655";"Capão do Cipó (RS)";"Total";"Total";"56,37"
"4304663";"Capão do Leão (RS)";"Total";"Total";"86,59"
"4304671";"Capivari do Sul (RS)";"Total";"Total";"63,45"
"4304689";"Capela de Santana (RS)";"Total";"Total";"30,14"
"4304697";"Capitão (RS)";"Total";"Total";"86,43"
"4304705";"Carazinho (RS)";"Total";"Total";"92,11"
"4304713";"Caraá (RS)";"Total";"Total";"56,87"
"4304804";"Carlos Barbosa (RS)";"Total";"Total";"90,07"
"4304853";"Carlos Gomes (RS)";"Total";"Total";"60,84"
"4304903";"Casca (RS)";"Total";"Total";"89,58"
"4304952";"Caseiros (RS)";"Total";"Total";"70,93"
"4305009";"Catuípe (RS)";"Total";"Total";"93,55"
"4305108";"Caxias do Sul (RS)";"Total";"Total";"94,86"
"4305116";"Centenário (RS)";"Total";"Total";"66,91"
"4305124";"Cerrito (RS)";"Total";"Total";"59,96"
"4305132";"Cerro Branco (RS)";"Total";"Total";"68,64"
"4305157";"Cerro Grande (RS)";"Total";"Total";"93,53"
"4305173";"Cerro Grande do Sul (RS)";"Total";"Total";"24,81"
"4305207";"Cerro Largo (RS)";"Total";"Total";"97,00"
"4305306";"Chapada (RS)";"Total";"Total";"89,94"
"4305355";"Charqueadas (RS)";"Total";"Total";"96,81"
"4305371";"Charrua (RS)";"Total";"Total";"45,96"
"4305405";"Chiapetta (RS)";"Total";"Total";"93,12"
"4305439";"Chuí (RS)";"Total";"Total";"93,09"
"4305447";"Chuvisca (RS)";"Total";"Total";"5,67"
"4305454";"Cidreira (RS)";"Total";"Total";"90,91"
"4305504";"Ciríaco (RS)";"Total";"Total";"62,37"
"4305587";"Colinas (RS)";"Total";"Total";"86,79"
"4305603";"Colorado (RS)";"Total";"Total";"82,33"
"4305702";"Condor (RS)";"Total";"Total";"81,20"
"4305801";"Constantina (RS)";"Total";"Total";"87,88"
"4305835";"Coqueiro Baixo (RS)";"Total";"Total";"45,32"
"4305850";"Coqueiros do Sul (RS)";"Total";"Total";"80,88"
"4305871";"Coronel Barros (RS)";"Total";"Total";"85,34"
"4305900";"Coronel Bicaco (RS)";"Total";"Total";"70,32"
"4305934";"Coronel Pilar (RS)";"Total";"Total";"66,03"
"4305959";"Cotiporã (RS)";"Total";"Total";"60,83"
"4305975";"Coxilha (RS)";"Total";"Total";"80,64"
"4306007";"Crissiumal (RS)";"Total";"Total";"81,13"
"4306056";"Cristal (RS)";"Total";"Total";"65,69"
"4306072";"Cristal do Sul (RS)";"Total";"Total";"83,65"
"4306106";"Cruz Alta (RS)";"Total";"Total";"93,91"
"4306130";"Cruzaltense (RS)";"Total";"Total";"63,14"
"4306205";"Cruzeiro do Sul (RS)";"Total";"Total";"73,71"
"4306304";"David Canabarro (RS)";"Total";"Total";"77,98"
"4306320";"Derrubadas (RS)";"Total";"Total";"75,07"
"4306353";"Dezesseis de Novembro (RS)";"Total";"Total";"97,08"
"4306379";"Dilermando de Aguiar (RS)";"Total";"Total";"35,01"
"4306403";"Dois Irmãos (RS)";"Total";"Total";"96,37"
"4306429";"Dois Irmãos das Missões (RS)";"Total";"Total";"80,11"
"4306452";"Dois Lajeados (RS)";"Total";"Total";"69,29"
"4306502";"Dom Feliciano (RS)";"Total";"Total";"25,14"
"4306551";"Dom Pedro de Alcântara (RS)";"Total";"Total";"62,29"
"4306601";"Dom Pedrito (RS)";"Total";"Total";"90,21"
"4306700";"Dona Francisca (RS)";"Total";"Total";"61,08"
"4306734";"Doutor Maurício Cardoso (RS)";"Total";"Total";"81,04"
"4306759";"Doutor Ricardo (RS)";"Total";"Total";"78,97"
"4306767";"Eldorado do Sul (RS)";"Total";"Total";"83,05"
"4306809";"Encantado (RS)";"Total";"Total";"92,96"
"4306908";"Encruzilhada do Sul (RS)";"Total";"Total";"68,07"
"4306924";"Engenho Velho (RS)";"Total";"Total";"98,15"
"4306932";"Entre-Ijuís (RS)";"Total";"Total";"77,56"
"4306957";"Entre Rios do Sul (RS)";"Total";"Total";"84,30"
"4306973";"Erebango (RS)";"Total";"Total";"69,20"
"4307005";"Erechim (RS)";"Total";"Total";"95,88"
"4307054";"Ernestina (RS)";"Total";"Total";"83,64"
"4307104";"Herval (RS)";"Total";"Total";"66,55"
"4307203";"Erval Grande (RS)";"Total";"Total";"57,36"
"4307302";"Erval Seco (RS)";"Total";"Total";"73,08"
"4307401";"Esmeralda (RS)";"Total";"Total";"72,99"
"4307450";"Esperança do Sul (RS)";"Total";"Total";"70,33"
"4307500";"Espumoso (RS)";"Total";"Total";"85,02"
"4307559";"Estação (RS)";"Total";"Total";"84,52"
"4307609";"Estância Velha (RS)";"Total";"Total";"64,39"
"4307708";"Esteio (RS)";"Total";"Total";"92,80"
"4307807";"Estrela (RS)";"Total";"Total";"95,60"
"4307815";"Estrela Velha (RS)";"Total";"Total";"81,51"
"4307831";"Eugênio de Castro (RS)";"Total";"Total";"86,43"
"4307864";"Fagundes Varela (RS)";"Total";"Total";"60,55"
"4307906";"Farroupilha (RS)";"Total";"Total";"84,84"
"4308003";"Faxinal do Soturno (RS)";"Total";"Total";"67,76"
"4308052";"Faxinalzinho (RS)";"Total";"Total";"60,49"
"4308078";"Fazenda Vilanova (RS)";"Total";"Total";"87,80"
"4308102";"Feliz (RS)";"Total";"Total";"80,14"
"4308201";"Flores da Cunha (RS)";"Total";"Total";"83,03"
"4308250";"Floriano Peixoto (RS)";"Total";"Total";"74,89"
"4308300";"Fontoura Xavier (RS)";"Total";"Total";"53,11"
"4308409";"Formigueiro (RS)";"Total";"Total";"46,45"
"4308433";"Forquetinha (RS)";"Total";"Total";"76,64"
"4308458";"Fortaleza dos Valos (RS)";"Total";"Total";"82,83"
"4308508";"Frederico Westphalen (RS)";"Total";"Total";"88,68"
"4308607";"Garibaldi (RS)";"Total";"Total";"86,10"
"4308656";"Garruchos (RS)";"Total";"Total";"87,43"
"4308706";"Gaurama (RS)";"Total";"Total";"60,45"
"4308805";"General Câmara (RS)";"Total";"Total";"69,74"
"4308854";"Gentil (RS)";"Total";"Total";"87,34"
"4308904";"Getúlio Vargas (RS)";"Total";"Total";"85,19"
"4309001";"Giruá (RS)";"Total";"Total";"82,81"
"4309050";"Glorinha (RS)";"Total";"Total";"47,70"
"4309100";"Gramado (RS)";"Total";"Total";"85,57"
"4309126";"Gramado dos Loureiros (RS)";"Total";"Total";"88,78"
"4309159";"Gramado Xavier (RS)";"Total";"Total";"32,51"
"4309209";"Gravataí (RS)";"Total";"Total";"75,89"
"4309258";"Guabiju (RS)";"Total";"Total";"67,23"
"4309308";"Guaíba (RS)";"Total";"Total";"93,33"
"4309407";"Guaporé (RS)";"Total";"Total";"90,30"
"4309506";"Guarani das Missões (RS)";"Total";"Total";"97,52"
"4309555";"Harmonia (RS)";"Total";"Total";"75,83"
"4309571";"Herveiras (RS)";"Total";"Total";"51,86"
"4309605";"Horizontina (RS)";"Total";"Total";"93,96"
"4309654";"Hulha Negra (RS)";"Total";"Total";"52,44"
"4309704";"Humaitá (RS)";"Total";"Total";"83,54"
"4309753";"Ibarama (RS)";"Total";"Total";"52,19"
"4309803";"Ibiaçá (RS)";"Total";"Total";"76,02"
"4309902";"Ibiraiaras (RS)";"Total";"Total";"64,93"
"4309951";"Ibirapuitã (RS)";"Total";"Total";"85,08"
"4310009";"Ibirubá (RS)";"Total";"Total";"84,08"
"4310108";"Igrejinha (RS)";"Total";"Total";"70,74"
"4310207";"Ijuí (RS)";"Total";"Total";"92,87"
"4310306";"Ilópolis (RS)";"Total";"Total";"70,95"
"4310330";"Imbé (RS)";"Total";"Total";"95,94"
"4310363";"Imigrante (RS)";"Total";"Total";"80,26"
"4310405";"Independência (RS)";"Total";"Total";"71,88"
"4310413";"Inhacorá (RS)";"Total";"Total";"92,99"
"4310439";"Ipê (RS)";"Total";"Total";"69,40"
"4310462";"Ipiranga do Sul (RS)";"Total";"Total";"61,27"
"4310504";"Iraí (RS)";"Total";"Total";"63,50"
"4310538";"Itaara (RS)";"Total";"Total";"70,22"
"4310553";"Itacurubi (RS)";"Total";"Total";"79,03"
"4310579";"Itapuca (RS)";"Total";"Total";"46,51"
"4310603";"Itaqui (RS)";"Total";"Total";"83,90"
"4310652";"Itati (RS)";"Total";"Total";"62,20"
"4310702";"Itatiba do Sul (RS)";"Total";"Total";"59,99"
"4310751";"Ivorá (RS)";"Total";"Total";"60,88"
"4310801";"Ivoti (RS)";"Total";"Total";"90,31"
"4310850";"Jaboticaba (RS)";"Total";"Total";"75,20"
"4310876";"Jacuizinho (RS)";"Total";"Total";"68,38"
"4310900";"Jacutinga (RS)";"Total";"Total";"69,48"
"4311007";"Jaguarão (RS)";"Total";"Total";"93,26"
"4311106";"Jaguari (RS)";"Total";"Total";"56,46"
"4311122";"Jaquirana (RS)";"Total";"Total";"59,04"
"4311130";"Jari (RS)";"Total";"Total";"50,87"
"4311155";"Jóia (RS)";"Total";"Total";"65,04"
"4311205";"Júlio de Castilhos (RS)";"Total";"Total";"85,42"
"4311239";"Lagoa Bonita do Sul (RS)";"Total";"Total";"49,06"
"4311254";"Lagoão (RS)";"Total";"Total";"34,57"
"4311270";"Lagoa dos Três Cantos (RS)";"Total";"Total";"87,07"
"4311304";"Lagoa Vermelha (RS)";"Total";"Total";"85,88"
"4311403";"Lajeado (RS)";"Total";"Total";"88,76"
"4311429";"Lajeado do Bugre (RS)";"Total";"Total";"88,90"
"4311502";"Lavras do Sul (RS)";"Total";"Total";"82,25"
"4311601";"Liberato Salzano (RS)";"Total";"Total";"87,74"
"4311627";"Lindolfo Collor (RS)";"Total";"Total";"87,97"
"4311643";"Linha Nova (RS)";"Total";"Total";"76,42"
"4311700";"Machadinho (RS)";"Total";"Total";"62,56"
"4311718";"Maçambará (RS)";"Total";"Total";"59,50"
"4311734";"Mampituba (RS)";"Total";"Total";"42,25"
"4311759";"Manoel Viana (RS)";"Total";"Total";"79,56"
"4311775";"Maquiné (RS)";"Total";"Total";"43,76"
"4311791";"Maratá (RS)";"Total";"Total";"83,33"
"4311809";"Marau (RS)";"Total";"Total";"83,22"
"4311908";"Marcelino Ramos (RS)";"Total";"Total";"65,89"
"4311981";"Mariana Pimentel (RS)";"Total";"Total";"28,08"
"4312005";"Mariano Moro (RS)";"Total";"Total";"65,17"
"4312054";"Marques de Souza (RS)";"Total";"Total";"74,49"
"4312104";"Mata (RS)";"Total";"Total";"50,05"
"4312138";"Mato Castelhano (RS)";"Total";"Total";"42,54"
"4312153";"Mato Leitão (RS)";"Total";"Total";"97,05"
"4312179";"Mato Queimado (RS)";"Total";"Total";"96,94"
"4312203";"Maximiliano de Almeida (RS)";"Total";"Total";"59,81"
"4312252";"Minas do Leão (RS)";"Total";"Total";"96,11"
"4312302";"Miraguaí (RS)";"Total";"Total";"70,36"
"4312351";"Montauri (RS)";"Total";"Total";"90,17"
"4312377";"Monte Alegre dos Campos (RS)";"Total";"Total";"20,14"
"4312385";"Monte Belo do Sul (RS)";"Total";"Total";"89,10"
"4312401";"Montenegro (RS)";"Total";"Total";"80,06"
"4312427";"Mormaço (RS)";"Total";"Total";"93,06"
"4312443";"Morrinhos do Sul (RS)";"Total";"Total";"74,48"
"4312450";"Morro Redondo (RS)";"Total";"Total";"34,23"
"4312476";"Morro Reuter (RS)";"Total";"Total";"68,62"
"4312500";"Mostardas (RS)";"Total";"Total";"24,54"
"4312609";"Muçum (RS)";"Total";"Total";"95,66"
"4312617";"Muitos Capões (RS)";"Total";"Total";"42,09"
"4312625";"Muliterno (RS)";"Total";"Total";"74,26"
"4312658";"Não-Me-Toque (RS)";"Total";"Total";"94,21"
"4312674";"Nicolau Vergueiro (RS)";"Total";"Total";"93,20"
"4312708";"Nonoai (RS)";"Total";"Total";"86,51"
"4312757";"Nova Alvorada (RS)";"Total";"Total";"84,91"
"4312807";"Nova Araçá (RS)";"Total";"Total";"86,34"
"4312906";"Nova Bassano (RS)";"Total";"Total";"89,55"
"4312955";"Nova Boa Vista (RS)";"Total";"Total";"96,55"
"4313003";"Nova Bréscia (RS)";"Total";"Total";"77,81"
"4313011";"Nova Candelária (RS)";"Total";"Total";"98,25"
"4313037";"Nova Esperança do Sul (RS)";"Total";"Total";"92,01"
"4313060";"Nova Hartz (RS)";"Total";"Total";"4,51"
"4313086";"Nova Pádua (RS)";"Total";"Total";"65,11"
"4313102";"Nova Palma (RS)";"Total";"Total";"65,51"
"4313201";"Nova Petrópolis (RS)";"Total";"Total";"74,72"
"4313300";"Nova Prata (RS)";"Total";"Total";"82,72"
"4313334";"Nova Ramada (RS)";"Total";"Total";"77,39"
"4313359";"Nova Roma do Sul (RS)";"Total";"Total";"76,49"
"4313375";"Nova Santa Rita (RS)";"Total";"Total";"36,58"
"4313391";"Novo Cabrais (RS)";"Total";"Total";"67,51"
"4313409";"Novo Hamburgo (RS)";"Total";"Total";"76,43"
"4313425";"Novo Machado (RS)";"Total";"Total";"88,13"
"4313441";"Novo Tiradentes (RS)";"Total";"Total";"96,12"
"4313466";"Novo Xingu (RS)";"Total";"Total";"96,70"
"4313490";"Novo Barreiro (RS)";"Total";"Total";"92,24"
"4313508";"Osório (RS)";"Total";"Total";"68,68"
"4313607";"Paim Filho (RS)";"Total";"Total";"84,31"
"4313656";"Palmares do Sul (RS)";"Total";"Total";"47,44"
"4313706";"Palmeira das Missões (RS)";"Total";"Total";"88,77"
"4313805";"Palmitinho (RS)";"Total";"Total";"66,48"
"4313904";"Panambi (RS)";"Total";"Total";"88,90"
"4313953";"Pantano Grande (RS)";"Total";"Total";"92,03"
"4314001";"Paraí (RS)";"Total";"Total";"84,25"
"4314027";"Paraíso do Sul (RS)";"Total";"Total";"62,45"
"4314035";"Pareci Novo (RS)";"Total";"Total";"54,04"
"4314050";"Parobé (RS)";"Total";"Total";"43,98"
"4314068";"Passa Sete (RS)";"Total";"Total";"31,68"
"4314076";"Passo do Sobrado (RS)";"Total";"Total";"54,52"
"4314100";"Passo Fundo (RS)";"Total";"Total";"94,86"
"4314134";"Paulo Bento (RS)";"Total";"Total";"71,24"
"4314159";"Paverama (RS)";"Total";"Total";"83,04"
"4314175";"Pedras Altas (RS)";"Total";"Total";"53,83"
"4314209";"Pedro Osório (RS)";"Total";"Total";"90,87"
"4314308";"Pejuçara (RS)";"Total";"Total";"70,06"
"4314407";"Pelotas (RS)";"Total";"Total";"94,10"
"4314423";"Picada Café (RS)";"Total";"Total";"76,05"
"4314456";"Pinhal (RS)";"Total";"Total";"93,64"
"4314464";"Pinhal da Serra (RS)";"Total";"Total";"73,02"
"4314472";"Pinhal Grande (RS)";"Total";"Total";"69,71"
"4314498";"Pinheirinho do Vale (RS)";"Total";"Total";"48,88"
"4314506";"Pinheiro Machado (RS)";"Total";"Total";"78,12"
"4314555";"Pirapó (RS)";"Total";"Total";"96,57"
"4314605";"Piratini (RS)";"Total";"Total";"58,93"
"4314704";"Planalto (RS)";"Total";"Total";"67,42"
"4314753";"Poço das Antas (RS)";"Total";"Total";"95,22"
"4314779";"Pontão (RS)";"Total";"Total";"77,24"
"4314787";"Ponte Preta (RS)";"Total";"Total";"84,98"
"4314803";"Portão (RS)";"Total";"Total";"28,82"
"4314902";"Porto Alegre (RS)";"Total";"Total";"99,35"
"4315008";"Porto Lucena (RS)";"Total";"Total";"92,62"
"4315057";"Porto Mauá (RS)";"Total";"Total";"96,88"
"4315073";"Porto Vera Cruz (RS)";"Total";"Total";"90,48"
"4315107";"Porto Xavier (RS)";"Total";"Total";"92,32"
"4315131";"Pouso Novo (RS)";"Total";"Total";"47,51"
"4315149";"Presidente Lucena (RS)";"Total";"Total";"86,09"
"4315156";"Progresso (RS)";"Total";"Total";"50,42"
"4315172";"Protásio Alves (RS)";"Total";"Total";"77,83"
"4315206";"Putinga (RS)";"Total";"Total";"63,03"
"4315305";"Quaraí (RS)";"Total";"Total";"91,45"
"4315313";"Quatro Irmãos (RS)";"Total";"Total";"57,79"
"4315321";"Quevedos (RS)";"Total";"Total";"56,62"
"4315354";"Quinze de Novembro (RS)";"Total";"Total";"94,88"
"4315404";"Redentora (RS)";"Total";"Total";"75,63"
"4315453";"Relvado (RS)";"Total";"Total";"69,90"
"4315503";"Restinga Sêca (RS)";"Total";"Total";"76,87"
"4315552";"Rio dos Índios (RS)";"Total";"Total";"38,63"
"4315602";"Rio Grande (RS)";"Total";"Total";"93,59"
"4315701";"Rio Pardo (RS)";"Total";"Total";"72,05"
"4315750";"Riozinho (RS)";"Total";"Total";"55,39"
"4315800";"Roca Sales (RS)";"Total";"Total";"82,45"
"4315909";"Rodeio Bonito (RS)";"Total";"Total";"90,55"
"4315958";"Rolador (RS)";"Total";"Total";"91,39"
"4316006";"Rolante (RS)";"Total";"Total";"56,48"
"4316105";"Ronda Alta (RS)";"Total";"Total";"91,14"
"4316204";"Rondinha (RS)";"Total";"Total";"94,43"
"4316303";"Roque Gonzales (RS)";"Total";"Total";"95,93"
"4316402";"Rosário do Sul (RS)";"Total";"Total";"80,73"
"4316428";"Sagrada Família (RS)";"Total";"Total";"90,62"
"4316436";"Saldanha Marinho (RS)";"Total";"Total";"83,54"
"4316451";"Salto do Jacuí (RS)";"Total";"Total";"89,02"
"4316477";"Salvador das Missões (RS)";"Total";"Total";"97,98"
"4316501";"Salvador do Sul (RS)";"Total";"Total";"85,54"
"4316600";"Sananduva (RS)";"Total";"Total";"85,68"
"4316709";"Santa Bárbara do Sul (RS)";"Total";"Total";"81,27"
"4316733";"Santa Cecília do Sul (RS)";"Total";"Total";"43,80"
"4316758";"Santa Clara do Sul (RS)";"Total";"Total";"89,05"
"4316808";"Santa Cruz do Sul (RS)";"Total";"Total";"91,37"
"4316907";"Santa Maria (RS)";"Total";"Total";"91,44"
"4316956";"Santa Maria do Herval (RS)";"Total";"Total";"48,55"
"4316972";"Santa Margarida do Sul (RS)";"Total";"Total";"37,58"
"4317004";"Santana da Boa Vista (RS)";"Total";"Total";"51,37"
"4317103";"Sant'Ana do Livramento (RS)";"Total";"Total";"90,19"
"4317202";"Santa Rosa (RS)";"Total";"Total";"93,14"
"4317251";"Santa Tereza (RS)";"Total";"Total";"82,22"
"4317301";"Santa Vitória do Palmar (RS)";"Total";"Total";"84,41"
"4317400";"Santiago (RS)";"Total";"Total";"92,98"
"4317509";"Santo Ângelo (RS)";"Total";"Total";"95,49"
"4317558";"Santo Antônio do Palma (RS)";"Total";"Total";"80,00"
"4317608";"Santo Antônio da Patrulha (RS)";"Total";"Total";"53,51"
"4317707";"Santo Antônio das Missões (RS)";"Total";"Total";"77,04"
"4317756";"Santo Antônio do Planalto (RS)";"Total";"Total";"86,74"
"4317806";"Santo Augusto (RS)";"Total";"Total";"90,88"
"4317905";"Santo Cristo (RS)";"Total";"Total";"88,34"
"4317954";"Santo Expedito do Sul (RS)";"Total";"Total";"80,27"
"4318002";"São Borja (RS)";"Total";"Total";"85,54"
"4318051";"São Domingos do Sul (RS)";"Total";"Total";"87,96"
"4318101";"São Francisco de Assis (RS)";"Total";"Total";"69,66"
"4318200";"São Francisco de Paula (RS)";"Total";"Total";"70,41"
"4318309";"São Gabriel (RS)";"Total";"Total";"88,24"
"4318408";"São Jerônimo (RS)";"Total";"Total";"76,54"
"4318424";"São João da Urtiga (RS)";"Total";"Total";"70,13"
"4318432";"São João do Polêsine (RS)";"Total";"Total";"43,74"
"4318440";"São Jorge (RS)";"Total";"Total";"85,89"
"4318457";"São José das Missões (RS)";"Total";"Total";"86,60"
"4318465";"São José do Herval (RS)";"Total";"Total";"53,17"
"4318481";"São José do Hortêncio (RS)";"Total";"Total";"89,64"
"4318499";"São José do Inhacorá (RS)";"Total";"Total";"97,73"
"4318507";"São José do Norte (RS)";"Total";"Total";"55,29"
"4318606";"São José do Ouro (RS)";"Total";"Total";"56,47"
"4318614";"São José do Sul (RS)";"Total";"Total";"68,53"
"4318622";"São José dos Ausentes (RS)";"Total";"Total";"42,83"
"4318705";"São Leopoldo (RS)";"Total";"Total";"97,43"
"4318804";"São Lourenço do Sul (RS)";"Total";"Total";"61,53"
"4318903";"São Luiz Gonzaga (RS)";"Total";"Total";"92,98"
"4319000";"São Marcos (RS)";"Total";"Total";"82,18"
"4319109";"São Martinho (RS)";"Total";"Total";"84,26"
"4319125";"São Martinho da Serra (RS)";"Total";"Total";"46,84"
"4319158";"São Miguel das Missões (RS)";"Total";"Total";"65,36"
"4319208";"São Nicolau (RS)";"Total";"Total";"93,67"
"4319307";"São Paulo das Missões (RS)";"Total";"Total";"95,11"
"4319356";"São Pedro da Serra (RS)";"Total";"Total";"85,86"
"4319364";"São Pedro das Missões (RS)";"Total";"Total";"74,80"
"4319372";"São Pedro do Butiá (RS)";"Total";"Total";"95,03"
"4319406";"São Pedro do Sul (RS)";"Total";"Total";"70,63"
"4319505";"São Sebastião do Caí (RS)";"Total";"Total";"68,05"
"4319604";"São Sepé (RS)";"Total";"Total";"75,73"
"4319703";"São Valentim (RS)";"Total";"Total";"52,75"
"4319711";"São Valentim do Sul (RS)";"Total";"Total";"75,00"
"4319737";"São Valério do Sul (RS)";"Total";"Total";"95,78"
"4319752";"São Vendelino (RS)";"Total";"Total";"83,02"
"4319802";"São Vicente do Sul (RS)";"Total";"Total";"71,70"
"4319901";"Sapiranga (RS)";"Total";"Total";"59,29"
"4320008";"Sapucaia do Sul (RS)";"Total";"Total";"89,92"
"4320107";"Sarandi (RS)";"Total";"Total";"91,65"
"4320206";"Seberi (RS)";"Total";"Total";"79,46"
"4320230";"Sede Nova (RS)";"Total";"Total";"88,26"
"4320263";"Segredo (RS)";"Total";"Total";"58,70"
"4320305";"Selbach (RS)";"Total";"Total";"81,91"
"4320321";"Senador Salgado Filho (RS)";"Total";"Total";"88,05"
"4320354";"Sentinela do Sul (RS)";"Total";"Total";"45,99"
"4320404";"Serafina Corrêa (RS)";"Total";"Total";"89,14"
"4320453";"Sério (RS)";"Total";"Total";"53,93"
"4320503";"Sertão (RS)";"Total";"Total";"64,07"
"4320552";"Sertão Santana (RS)";"Total";"Total";"17,30"
"4320578";"Sete de Setembro (RS)";"Total";"Total";"95,30"
"4320602";"Severiano de Almeida (RS)";"Total";"Total";"47,11"
"4320651";"Silveira Martins (RS)";"Total";"Total";"52,89"
"4320677";"Sinimbu (RS)";"Total";"Total";"33,68"
"4320701";"Sobradinho (RS)";"Total";"Total";"91,12"
"4320800";"Soledade (RS)";"Total";"Total";"86,34"
"4320859";"Tabaí (RS)";"Total";"Total";"21,99"
"4320909";"Tapejara (RS)";"Total";"Total";"91,49"
"4321006";"Tapera (RS)";"Total";"Total";"91,13"
"4321105";"Tapes (RS)";"Total";"Total";"86,21"
